UserID,total_courses,unique_categories,enrollment_span_days,preferred_category,preferred_level,avg_rating_enrolled,total_spending,avg_spending,diversity_score,Beginner_count,Intermediate_count,Advanced_count,learning_depth_index,Age,Gender,preferred_category_enc,preferred_level_enc,gender_enc,Cluster,Segment,pca_x,pca_y
U0287,0,0,0,Unknown,Unknown,0.0,0.0,0.0,0.0,0,0,0,0.0,42,Male,6,3,1,1,Casual Learners,4.532627276342312,1.253525854397609
U0288,0,0,0,Unknown,Unknown,0.0,0.0,0.0,0.0,0,0,0,0.0,48,Male,6,3,1,1,Casual Learners,4.528610889713598,1.309049638868874
U0289,1,1,0,Design,Advanced,3.6,75.75,75.75,0.999999999,0,0,1,0.999999999,20,Male,5,0,1,2,Deep Specialists,-0.364818760707889,-2.323892618639771
U0290,6,3,483,Cybersecurity,Advanced,3.723333333333333,337.06,56.17666666666667,0.4999999999166666,3,0,3,0.4999999999166666,41,Female,3,0,0,2,Deep Specialists,-0.5143379109006765,-0.1336065057991802
U0291,9,4,638,AI/ML,Beginner,4.142222222222222,601.66,66.85111111111111,0.4444444443950617,4,2,3,0.3333333332962963,49,Female,0,1,0,0,Career Climbers,-1.0486766940104317,0.6634886623583955
U0292,3,3,210,AI/ML,Advanced,4.353333333333333,127.78,42.59333333333333,0.9999999996666666,0,1,2,0.6666666664444444,39,Female,0,0,0,2,Deep Specialists,-1.129002654565963,-1.8666285099752646
U0293,4,3,326,Data Science,Intermediate,3.825,228.75,57.1875,0.7499999998125,0,3,1,0.2499999999375,40,Male,4,2,1,3,Curious Explorers,0.6329544824194202,-0.25903127535053116
U0294,5,5,673,AI/ML,Beginner,3.786,186.26,37.252,0.9999999998,2,2,1,0.19999999996,19,Female,0,1,0,3,Curious Explorers,-0.5776148474067971,-0.9571979685100099
U0295,0,0,0,Unknown,Unknown,0.0,0.0,0.0,0.0,0,0,0,0.0,44,Male,6,3,1,1,Casual Learners,4.531288480799407,1.2720337825546972
U0296,3,2,620,Data Science,Beginner,3.713333333333333,252.54,84.17999999999999,0.6666666664444444,3,0,0,0.0,19,Female,4,1,0,3,Curious Explorers,0.697701247414479,-0.6685866955318769
U0297,11,4,662,Cybersecurity,Advanced,3.871818181818182,704.8599999999999,64.0781818181818,0.3636363636033057,3,2,6,0.5454545454049586,43,Male,3,0,1,0,Career Climbers,-1.3722584670493243,1.0299961288958814
U0298,8,4,427,AI/ML,Advanced,3.5925,466.64,58.33,0.4999999999375,2,3,3,0.374999999953125,34,Male,0,0,1,2,Deep Specialists,-1.1139400904203243,0.09638957642618963
U0299,1,1,0,Cybersecurity,Intermediate,3.31,102.76,102.76,0.999999999,0,1,0,0.0,50,Male,3,2,1,3,Curious Explorers,1.1326903144652731,-1.3047944880160773
U0300,9,6,529,Business,Advanced,4.153333333333332,704.61,78.29,0.6666666665925925,3,2,4,0.4444444443950617,26,Male,1,0,1,0,Career Climbers,-2.114536244368227,0.27501344759500856
U0301,7,5,593,Cybersecurity,Beginner,3.721428571428572,635.93,90.84714285714286,0.7142857141836735,3,2,2,0.2857142856734694,46,Female,3,1,0,0,Career Climbers,-0.9649716082183755,0.45594867290540114
U0302,3,3,344,AI/ML,Advanced,4.26,372.76,124.25333333333332,0.9999999996666666,0,0,3,0.9999999996666666,43,Female,0,0,0,2,Deep Specialists,-2.2040188712148336,-2.0158430771999027
U0303,5,4,470,Design,Beginner,3.68,257.55,51.510000000000005,0.79999999984,2,2,1,0.19999999996,52,Male,5,1,1,3,Curious Explorers,0.18487615744686442,-0.004158987710404698
U0304,5,3,611,Cybersecurity,Beginner,4.324,165.0,33.0,0.59999999988,3,1,1,0.19999999996,42,Female,3,1,0,3,Curious Explorers,0.3045404957960242,-0.22194900264775833
U0305,6,3,486,Web Developmen,Beginner,4.2283333333333335,293.82,48.97,0.4999999999166666,4,1,1,0.1666666666388888,41,Male,7,1,1,3,Curious Explorers,0.6267139730294699,0.4774941423608
U0306,5,4,572,Cybersecurity,Advanced,4.119999999999999,320.98,64.196,0.79999999984,2,1,2,0.39999999992,30,Female,3,0,0,2,Deep Specialists,-0.8876635849240727,-0.7279810394670965
U0307,2,2,349,Data Science,Intermediate,3.795,144.75,72.375,0.9999999995,0,2,0,0.0,24,Female,4,2,0,3,Curious Explorers,1.03663294753851,-1.150299420567322
U0308,4,3,637,Cybersecurity,Intermediate,3.9625,398.41,99.6025,0.7499999998125,1,2,1,0.2499999999375,53,Female,3,2,0,3,Curious Explorers,0.05711175100371225,-0.21186797433599713
U0309,1,1,0,AI/ML,Intermediate,3.74,178.56,178.56,0.999999999,0,1,0,0.0,37,Male,0,2,1,3,Curious Explorers,0.11913888413596803,-1.9310603852491228
U0310,14,6,680,Web Developmen,Beginner,4.134285714285714,894.19,63.87071428571429,0.4285714285408163,6,4,4,0.2857142856938775,18,Female,7,1,0,0,Career Climbers,-1.077491048937786,2.0942045191570813
U0311,7,4,488,AI/ML,Beginner,3.51,414.87,59.26714285714286,0.5714285713469388,5,0,2,0.2857142856734694,25,Female,0,1,0,2,Deep Specialists,-0.5594368240600159,0.003936171041347323
U0312,0,0,0,Unknown,Unknown,0.0,0.0,0.0,0.0,0,0,0,0.0,33,Male,6,3,1,1,Casual Learners,4.538651856285383,1.1702401776907119
U0313,12,6,636,AI/ML,Beginner,4.1691666666666665,519.73,43.310833333333335,0.4999999999583333,5,5,2,0.1666666666527777,31,Male,0,1,1,0,Career Climbers,-1.2515547072507964,1.0522046523238648
U0314,2,2,210,AI/ML,Beginner,4.19,0.0,0.0,0.9999999995,2,0,0,0.0,29,Female,0,1,0,3,Curious Explorers,0.6736587971056303,-1.6048998819857623
U0315,5,2,522,AI/ML,Beginner,3.778,425.84,85.168,0.39999999992,3,1,1,0.19999999996,40,Female,0,1,0,3,Curious Explorers,-0.09955921454697965,-0.12755265798997958
U0316,12,6,623,Cybersecurity,Advanced,3.9616666666666656,592.26,49.355,0.4999999999583333,2,4,6,0.4999999999583333,32,Female,3,0,0,0,Career Climbers,-1.6927073523313783,1.029345945924974
U0317,3,2,454,Web Developmen,Intermediate,4.553333333333334,235.07,78.35666666666667,0.6666666664444444,1,2,0,0.0,45,Female,7,2,0,3,Curious Explorers,1.2113761067415836,-0.11084039285434147
U0318,2,2,37,AI/ML,Beginner,3.53,142.42,71.21,0.9999999995,2,0,0,0.0,51,Female,0,1,0,3,Curious Explorers,0.26942057282049864,-1.3913152994058415
U0319,1,1,0,AI/ML,Intermediate,3.74,80.41,80.41,0.999999999,0,1,0,0.0,19,Male,0,2,1,3,Curious Explorers,0.8500583155913117,-1.8602105524852353
U0320,1,1,0,Cloud Computing,Intermediate,3.77,0.0,0.0,0.999999999,0,1,0,0.0,49,Male,2,2,1,3,Curious Explorers,1.6394337575746565,-1.2239222176346043
U0321,2,2,320,Business,Advanced,3.75,0.0,0.0,0.9999999995,1,0,1,0.49999999975,40,Male,1,0,1,2,Deep Specialists,-0.023547252316231934,-1.8124631434545537
U0322,3,3,214,Business,Advanced,3.853333333333333,223.08,74.36,0.9999999996666666,1,0,2,0.6666666664444444,39,Female,1,0,0,2,Deep Specialists,-1.1547901719380782,-1.7106590862433615
U0323,21,7,682,Design,Advanced,4.109523809523809,1889.39,89.97095238095237,0.3333333333174603,8,3,10,0.4761904761678004,42,Male,5,0,1,0,Career Climbers,-3.450543822985877,3.768784952034924
U0324,3,3,368,Business,Beginner,4.37,252.58,84.19333333333333,0.9999999996666666,2,1,0,0.0,39,Female,1,1,0,3,Curious Explorers,-0.2754860347481285,-1.2427248899247034
U0325,4,3,389,AI/ML,Beginner,4.3325000000000005,34.11,8.5275,0.7499999998125,3,1,0,0.0,39,Female,0,1,0,3,Curious Explorers,0.4044260417131865,-0.78955901314603
U0326,4,4,445,AI/ML,Intermediate,4.39,199.63,49.9075,0.99999999975,1,2,1,0.2499999999375,23,Female,0,2,0,3,Curious Explorers,-0.2727874468185742,-1.1144963811595507
U0327,0,0,0,Unknown,Unknown,0.0,0.0,0.0,0.0,0,0,0,0.0,32,Male,6,3,1,1,Casual Learners,4.539321254056835,1.1609862136121678
U0328,15,6,694,AI/ML,Intermediate,3.9646666666666666,1187.94,79.196,0.3999999999733333,5,7,3,0.1999999999866666,54,Female,0,2,0,0,Career Climbers,-1.764560368262795,2.505179586356171
U0329,5,4,632,Design,Advanced,3.638,480.15,96.03,0.79999999984,1,2,2,0.39999999992,50,Male,5,0,1,2,Deep Specialists,-0.8693116486241005,-0.2372746104043138
U0330,4,3,482,Web Developmen,Beginner,4.1325,312.58000000000004,78.14500000000001,0.7499999998125,2,1,1,0.2499999999375,25,Female,7,1,0,3,Curious Explorers,0.3179253189620991,-0.3743515386441657
U0331,2,1,436,Cybersecurity,Beginner,4.96,0.0,0.0,0.49999999975,1,1,0,0.0,22,Male,3,1,1,3,Curious Explorers,1.3484639600171309,-0.8667030128725952
U0332,3,2,284,Business,Intermediate,4.486666666666666,223.1,74.36666666666667,0.6666666664444444,1,2,0,0.0,21,Male,1,2,1,3,Curious Explorers,0.5948404205640548,-0.8280498721104786
U0333,3,3,429,AI/ML,Advanced,3.75,361.56,120.52,0.9999999996666666,0,1,2,0.6666666664444444,23,Female,0,0,0,2,Deep Specialists,-1.6414184729675378,-1.9395452593649842
U0334,14,6,709,Cybersecurity,Advanced,3.8964285714285714,774.03,55.28785714285714,0.4285714285408163,3,4,7,0.4999999999642857,49,Male,3,0,1,0,Career Climbers,-1.9494722088287604,1.671077950243797
U0335,0,0,0,Unknown,Unknown,0.0,0.0,0.0,0.0,0,0,0,0.0,47,Male,6,3,1,1,Casual Learners,4.52928028748505,1.2997956747903296
U0336,4,4,386,AI/ML,Beginner,4.1175,447.22,111.805,0.99999999975,3,1,0,0.0,52,Female,0,1,0,3,Curious Explorers,-0.9161505442148716,-0.8168219363824777
U0337,18,7,687,Web Developmen,Advanced,4.092222222222222,1574.77,87.48722222222221,0.3888888888672839,5,6,7,0.3888888888672839,33,Female,7,0,0,0,Career Climbers,-2.688435051240956,3.210370800670855
U0338,5,4,274,Cybersecurity,Beginner,3.858,269.64,53.928,0.79999999984,3,0,2,0.39999999992,30,Female,3,1,0,2,Deep Specialists,-0.3278064298318459,-0.5078564569653219
U0339,3,2,564,AI/ML,Beginner,3.456666666666667,102.36,34.12,0.6666666664444444,2,1,0,0.0,47,Female,0,1,0,3,Curious Explorers,0.7416270916813275,-0.692141270258687
U0340,0,0,0,Unknown,Unknown,0.0,0.0,0.0,0.0,0,0,0,0.0,36,Female,6,3,0,1,Casual Learners,4.536643662971026,1.1980020699263443
U0341,16,7,660,Cybersecurity,Beginner,3.8375,1020.51,63.781875,0.4374999999726562,6,5,5,0.3124999999804687,34,Male,3,1,1,0,Career Climbers,-1.9168696092337514,2.3877266499206624
U0342,0,0,0,Unknown,Unknown,0.0,0.0,0.0,0.0,0,0,0,0.0,36,Male,6,3,1,1,Casual Learners,4.536643662971026,1.1980020699263443
U0343,11,5,639,Cybersecurity,Advanced,4.212727272727273,623.08,56.64363636363637,0.4545454545041322,4,3,4,0.3636363636033057,45,Male,3,0,1,0,Career Climbers,-1.408822200046943,1.0265691092968119
U0344,10,5,705,Cybersecurity,Beginner,3.899,896.89,89.689,0.49999999995,6,1,3,0.29999999997,43,Female,3,1,0,0,Career Climbers,-1.273901839573954,1.3010440264235972
U0345,0,0,0,Unknown,Unknown,0.0,0.0,0.0,0.0,0,0,0,0.0,54,Female,6,3,0,1,Casual Learners,4.524594503084884,1.3645734233401388
U0346,6,4,397,Business,Advanced,4.0,624.35,104.05833333333334,0.6666666665555555,3,0,3,0.4999999999166666,43,Male,1,0,1,2,Deep Specialists,-1.6754110604926111,-0.31543119590108176
U0347,2,2,426,Cloud Computing,Advanced,3.55,305.8,152.9,0.9999999995,1,0,1,0.49999999975,40,Male,2,0,1,2,Deep Specialists,-1.094588262076426,-1.9021843773526959
U0348,3,3,242,Business,Beginner,4.373333333333333,266.81,88.93666666666667,0.9999999996666666,2,0,1,0.3333333332222222,26,Female,1,1,0,3,Curious Explorers,-0.6796320230618537,-1.5432296109352022
U0349,10,6,687,Cybersecurity,Beginner,3.936,565.98,56.598,0.59999999994,5,1,4,0.39999999996,29,Male,3,1,1,0,Career Climbers,-1.163621541669921,0.855846729806565
U0350,9,5,700,AI/ML,Advanced,3.94,676.59,75.17666666666668,0.5555555554938272,2,1,6,0.6666666665925925,18,Female,0,0,0,2,Deep Specialists,-2.0982142753369946,0.04879115440744792
U0351,4,3,286,Data Science,Intermediate,4.1875,114.1,28.525,0.7499999998125,1,2,1,0.2499999999375,18,Female,4,2,0,3,Curious Explorers,0.822833862541835,-0.5435086167961398
U0352,3,3,379,AI/ML,Advanced,4.38,402.58,134.19333333333336,0.9999999996666666,1,1,1,0.3333333332222222,51,Female,0,0,0,2,Deep Specialists,-1.593596688845828,-1.607216751627568
U0353,1,1,0,Web Developmen,Beginner,4.14,0.0,0.0,0.999999999,1,0,0,0.0,49,Male,7,1,1,3,Curious Explorers,1.729681838145762,-1.0580300279586983
U0354,0,0,0,Unknown,Unknown,0.0,0.0,0.0,0.0,0,0,0,0.0,42,Female,6,3,0,1,Casual Learners,4.532627276342312,1.253525854397609
U0355,0,0,0,Unknown,Unknown,0.0,0.0,0.0,0.0,0,0,0,0.0,18,Female,6,3,0,1,Casual Learners,4.548692822857168,1.03143071651255
U0356,2,1,7,Data Science,Beginner,3.885,337.26,168.63,0.49999999975,2,0,0,0.0,33,Female,4,1,0,3,Curious Explorers,0.3932650090317237,-0.7351869113761846
U0357,3,3,522,Business,Advanced,4.32,286.35,95.45,0.9999999996666666,1,1,1,0.3333333332222222,22,Female,1,0,0,2,Deep Specialists,-1.0962427292066246,-1.7705794826410326
U0358,2,2,55,Cybersecurity,Advanced,3.62,0.0,0.0,0.9999999995,1,0,1,0.49999999975,39,Female,3,0,0,2,Deep Specialists,0.24355267590253843,-1.6318331798235766
U0359,3,3,573,AI/ML,Intermediate,3.9133333333333336,197.42,65.80666666666666,0.9999999996666666,0,2,1,0.3333333332222222,46,Female,0,2,0,3,Curious Explorers,-0.09252849674176852,-1.1651197315691826
U0360,1,1,0,Data Science,Intermediate,3.64,113.02,113.02,0.999999999,0,1,0,0.0,20,Male,4,2,1,3,Curious Explorers,1.0974956915270397,-1.5757944093011977
U0361,7,4,502,Cybersecurity,Beginner,3.584285714285714,739.02,105.57428571428572,0.5714285713469388,4,2,1,0.1428571428367347,29,Female,3,1,0,0,Career Climbers,-0.6442771130628806,0.5439900958071054
U0362,11,5,551,Data Science,Beginner,3.832727272727273,864.04,78.5490909090909,0.4545454545041322,4,4,3,0.2727272727024793,43,Female,4,1,0,0,Career Climbers,-1.0435413261600752,1.5806064317656916
U0363,1,1,0,Cloud Computing,Beginner,4.82,171.76,171.76,0.999999999,1,0,0,0.0,33,Male,2,1,1,3,Curious Explorers,-0.2855562854903554,-2.1533578807691027
U0364,25,7,639,AI/ML,Advanced,3.9008,2187.15,87.486,0.2799999999888,5,9,11,0.4399999999824,54,Female,0,0,0,0,Career Climbers,-4.3774329981724,4.291158040331463
U0365,15,6,640,Cybersecurity,Beginner,4.048666666666667,1384.59,92.306,0.3999999999733333,7,5,3,0.1999999999866666,39,Female,3,1,0,0,Career Climbers,-2.055148194228905,2.5738011211104372
U0366,3,3,535,Business,Beginner,4.556666666666666,217.27,72.42333333333333,0.9999999996666666,2,1,0,0.0,46,Female,1,1,0,3,Curious Explorers,-0.22857427119666904,-1.2046572066103844
U0367,8,5,446,AI/ML,Advanced,3.75375,506.95,63.36875,0.624999999921875,2,1,5,0.624999999921875,31,Male,0,0,1,2,Deep Specialists,-1.7784246474403318,-0.12428000061791858
U0368,2,2,129,Data Science,Advanced,3.15,88.35,44.175,0.9999999995,1,0,1,0.49999999975,45,Male,4,0,1,2,Deep Specialists,0.1298476374816858,-1.4758777693016607
U0369,6,4,569,Cybersecurity,Intermediate,4.125,508.51,84.75166666666667,0.6666666665555555,1,3,2,0.3333333332777777,22,Other,3,2,2,3,Curious Explorers,-0.31140453056349493,0.0659370478172072
U0370,3,3,682,Cybersecurity,Intermediate,4.666666666666667,237.27,79.08999999999999,0.9999999996666666,0,2,1,0.3333333332222222,47,Female,3,2,0,3,Curious Explorers,-0.0843598994893254,-1.027228853294642
U0371,4,3,272,Cybersecurity,Intermediate,4.005,542.34,135.585,0.7499999998125,1,3,0,0.0,22,Male,3,2,1,3,Curious Explorers,-0.007667783826850187,-0.343435470897234
U0372,7,4,351,Cybersecurity,Intermediate,3.832857142857143,443.88,63.41142857142857,0.5714285713469388,2,4,1,0.1428571428367347,29,Female,3,2,0,3,Curious Explorers,0.1733144433087715,0.5325973628068996
U0373,3,3,296,Cybersecurity,Beginner,4.273333333333333,232.3,77.43333333333334,0.9999999996666666,2,1,0,0.0,33,Female,3,1,0,3,Curious Explorers,0.04579457981612792,-1.1118281794763296
U0374,8,5,621,Design,Advanced,3.755,364.31,45.53875,0.624999999921875,3,0,5,0.624999999921875,43,Female,5,0,0,2,Deep Specialists,-0.9829036669134088,0.31869984755387576
U0375,4,4,414,AI/ML,Beginner,4.3,191.61,47.9025,0.99999999975,2,1,1,0.2499999999375,43,Female,0,1,0,3,Curious Explorers,-0.6172186858773904,-1.113611440223054
U0376,3,2,567,Cybersecurity,Intermediate,4.303333333333334,96.48,32.160000000000004,0.6666666664444444,0,2,1,0.3333333332222222,38,Male,3,2,1,3,Curious Explorers,0.8727887667026238,-0.6387760374397169
U0377,12,5,637,Cybersecurity,Beginner,3.998333333333333,1243.19,103.59916666666668,0.4166666666319444,5,3,4,0.3333333333055555,53,Male,3,1,1,0,Career Climbers,-1.7860903565446309,2.0013164533758414
U0378,1,1,0,Web Developmen,Intermediate,4.59,45.05,45.05,0.999999999,0,1,0,0.0,50,Male,7,2,1,3,Curious Explorers,1.6463269098054352,-1.0330150940493854
U0379,2,2,614,AI/ML,Advanced,4.795,303.5,151.75,0.9999999995,0,0,2,0.9999999995,47,Female,0,0,0,2,Deep Specialists,-2.2305726611268226,-2.472503481221851
U0380,11,5,415,Cybersecurity,Advanced,3.8018181818181818,849.11,77.19181818181818,0.4545454545041322,4,1,6,0.5454545454049586,54,Male,3,0,1,0,Career Climbers,-1.8144531968014364,1.2486533720720485
U0381,2,2,23,Cloud Computing,Advanced,4.824999999999999,175.43,87.715,0.9999999995,1,0,1,0.49999999975,40,Male,2,0,1,2,Deep Specialists,-0.9305314706538601,-2.0191875662744323
U0382,0,0,0,Unknown,Unknown,0.0,0.0,0.0,0.0,0,0,0,0.0,27,Male,6,3,1,1,Casual Learners,4.542668242914097,1.114716393219447
U0383,1,1,0,Data Science,Intermediate,3.64,104.07,104.07,0.999999999,0,1,0,0.0,22,Female,4,2,0,3,Curious Explorers,1.1617084897747039,-1.535636765236924
U0384,0,0,0,Unknown,Unknown,0.0,0.0,0.0,0.0,0,0,0,0.0,53,Female,6,3,0,1,Casual Learners,4.525263900856336,1.3553194592615947
U0385,15,6,652,AI/ML,Beginner,4.174666666666666,796.4,53.09333333333333,0.3999999999733333,8,3,4,0.2666666666488889,51,Male,0,1,1,0,Career Climbers,-1.7876580747985187,1.8832947378054565
U0386,2,2,172,Business,Intermediate,4.615,250.28,125.14,0.9999999995,0,2,0,0.0,48,Male,1,2,1,3,Curious Explorers,0.012626399561376145,-1.3847280955612526
U0387,19,6,674,Cybersecurity,Advanced,3.979473684210528,1510.94,79.52315789473684,0.31578947366759,7,5,7,0.3684210526121884,27,Female,3,0,0,0,Career Climbers,-2.8090495568205918,2.870791820790946
U0388,9,5,656,Cybersecurity,Advanced,4.047777777777778,811.17,90.13,0.5555555554938272,3,2,4,0.4444444443950617,36,Male,3,0,1,0,Career Climbers,-1.7570109460004517,0.662144340285078
U0389,6,5,691,Web Developmen,Beginner,4.618333333333333,589.0699999999999,98.17833333333331,0.8333333331944445,3,2,1,0.1666666666388888,49,Male,7,1,1,3,Curious Explorers,-0.6645646934252061,0.37880161547615987
U0390,5,4,514,Cloud Computing,Intermediate,4.048,508.62,101.724,0.79999999984,0,3,2,0.39999999992,18,Male,2,2,1,3,Curious Explorers,-0.616480708633655,-0.44804874717971727
U0391,9,4,607,Cybersecurity,Advanced,4.001111111111111,576.0,64.0,0.4444444443950617,3,2,4,0.4444444443950617,22,Male,3,0,1,2,Deep Specialists,-1.1067393422531862,0.41577376600605487
U0392,1,1,0,Data Science,Beginner,3.26,23.53,23.53,0.999999999,1,0,0,0.0,21,Male,4,1,1,3,Curious Explorers,1.4849127424189124,-1.486056659273154
U0393,14,6,660,Web Developmen,Intermediate,4.175,1221.12,87.22285714285715,0.4285714285408163,4,6,4,0.2857142856938775,33,Female,7,2,0,0,Career Climbers,-1.138312614880841,2.691670618517792
U0394,12,6,636,AI/ML,Beginner,4.135,509.42,42.45166666666667,0.4999999999583333,6,3,3,0.2499999999791666,41,Male,0,1,1,0,Career Climbers,-1.326919264950306,1.0976257429854044
U0395,2,2,460,AI/ML,Advanced,4.04,345.52,172.76,0.9999999995,1,0,1,0.49999999975,33,Female,0,0,0,2,Deep Specialists,-1.6210863583440172,-2.241528282608165
U0396,14,7,637,Cloud Computing,Intermediate,3.915714285714286,554.07,39.57642857142857,0.4999999999642857,5,6,3,0.2142857142704081,19,Male,2,2,1,0,Career Climbers,-0.939688630810138,1.7015327287489457
U0397,12,7,682,Cybersecurity,Intermediate,3.923333333333333,1155.37,96.28083333333332,0.5833333332847223,3,6,3,0.2499999999791666,45,Female,3,2,0,0,Career Climbers,-1.6676638982730922,2.1316834383483707
U0398,9,6,648,AI/ML,Advanced,4.131111111111111,697.15,77.46111111111111,0.6666666665925925,2,3,4,0.4444444443950617,49,Female,0,0,0,0,Career Climbers,-2.2267084588557604,0.4018500002174295
U0399,1,1,0,Cybersecurity,Beginner,3.69,22.94,22.94,0.999999999,1,0,0,0.0,44,Male,3,1,1,3,Curious Explorers,1.2358856026247012,-1.4254115476963936
U0400,0,0,0,Unknown,Unknown,0.0,0.0,0.0,0.0,0,0,0,0.0,37,Female,6,3,0,1,Casual Learners,4.535974265199574,1.2072560340048883
U0401,4,3,452,AI/ML,Beginner,4.255,262.03,65.5075,0.7499999998125,2,1,1,0.2499999999375,41,Male,0,1,1,3,Curious Explorers,-0.40679176308630366,-0.8473948701638768
U0402,0,0,0,Unknown,Unknown,0.0,0.0,0.0,0.0,0,0,0,0.0,29,Other,6,3,2,1,Casual Learners,4.541329447371192,1.1332243213765352
U0403,0,0,0,Unknown,Unknown,0.0,0.0,0.0,0.0,0,0,0,0.0,52,Male,6,3,1,1,Casual Learners,4.5259332986277885,1.3460654951830504
U0404,9,5,713,Cybersecurity,Advanced,4.0633333333333335,828.85,92.09444444444443,0.5555555554938272,2,0,7,0.777777777691358,50,Male,3,0,1,0,Career Climbers,-2.1674005901865634,0.622914098828326
U0405,1,1,0,Data Science,Beginner,4.35,97.49,97.49,0.999999999,1,0,0,0.0,50,Male,4,1,1,3,Curious Explorers,0.6110260849721371,-1.571838185972185
U0406,6,4,658,AI/ML,Advanced,4.091666666666666,310.71,51.785,0.6666666665555555,2,0,4,0.6666666665555555,54,Other,0,0,2,2,Deep Specialists,-1.4150686683645175,-0.5550609871505142
U0407,18,6,667,Web Developmen,Beginner,3.821111111111111,895.38,49.74333333333333,0.3333333333148148,8,5,5,0.2777777777623457,29,Female,7,1,0,0,Career Climbers,-1.0874025308862394,2.823628009097252
U0408,19,7,717,AI/ML,Advanced,4.1000000000000005,1615.2,85.01052631578948,0.3684210526121884,7,4,8,0.4210526315567867,20,Female,0,0,0,0,Career Climbers,-3.586464556301071,2.6571822104231466
U0409,1,1,0,Data Science,Beginner,3.26,105.99,105.99,0.999999999,1,0,0,0.0,18,Male,4,1,1,3,Curious Explorers,0.8829673688092103,-1.7132862133754354
U0410,8,5,531,AI/ML,Advanced,4.03125,321.81,40.22625,0.624999999921875,2,3,3,0.374999999953125,50,Female,0,0,0,2,Deep Specialists,-1.2936880114381157,0.023445315430193337
U0411,0,0,0,Unknown,Unknown,0.0,0.0,0.0,0.0,0,0,0,0.0,27,Male,6,3,1,1,Casual Learners,4.542668242914097,1.114716393219447
U0412,0,0,0,Unknown,Unknown,0.0,0.0,0.0,0.0,0,0,0,0.0,46,Female,6,3,0,1,Casual Learners,4.529949685256502,1.2905417107117856
U0413,6,5,494,Business,Advanced,3.971666666666666,452.58,75.42999999999999,0.8333333331944445,3,0,3,0.4999999999166666,30,Male,1,0,1,2,Deep Specialists,-1.6413692531072028,-0.6420228978366292
U0414,3,2,574,Web Developmen,Beginner,4.05,121.1,40.36666666666667,0.6666666664444444,2,1,0,0.0,29,Male,7,1,1,3,Curious Explorers,1.329550898319634,-0.36441174921272995
U0415,3,3,89,AI/ML,Beginner,4.6000000000000005,246.8,82.26666666666667,0.9999999996666666,2,1,0,0.0,48,Male,0,1,1,3,Curious Explorers,-0.44485851372635715,-1.280368072415515
U0416,6,3,450,Cybersecurity,Advanced,3.553333333333333,353.42999999999995,58.905,0.4999999999166666,2,1,3,0.4999999999166666,19,Male,3,0,1,2,Deep Specialists,-0.4817975009712109,-0.30187574793842153
U0417,0,0,0,Unknown,Unknown,0.0,0.0,0.0,0.0,0,0,0,0.0,52,Female,6,3,0,1,Casual Learners,4.5259332986277885,1.3460654951830504
U0418,1,1,0,AI/ML,Advanced,4.71,83.35,83.35,0.999999999,0,0,1,0.999999999,40,Male,0,0,1,2,Deep Specialists,-1.3252032619136764,-2.7581122309602963
U0419,5,3,702,Cybersecurity,Intermediate,3.51,308.43,61.686,0.59999999988,1,3,1,0.19999999996,34,Female,3,2,0,3,Curious Explorers,0.6173701993571864,0.08527115611358613
U0420,10,4,637,Cybersecurity,Beginner,4.046,1168.48,116.848,0.39999999996,6,2,2,0.19999999998,43,Male,3,1,1,0,Career Climbers,-1.3411710769977168,1.5443668562535273
U0421,6,3,596,Cybersecurity,Beginner,4.053333333333334,548.0799999999999,91.34666666666664,0.4999999999166666,3,1,2,0.3333333332777777,25,Female,3,1,0,3,Curious Explorers,-0.43636535644319124,0.05448348548789207
U0422,0,0,0,Unknown,Unknown,0.0,0.0,0.0,0.0,0,0,0,0.0,46,Male,6,3,1,1,Casual Learners,4.529949685256502,1.2905417107117856
U0423,2,2,236,Cybersecurity,Advanced,4.35,393.55,196.775,0.9999999995,0,1,1,0.49999999975,43,Male,3,0,1,2,Deep Specialists,-1.5682736528688639,-1.9777646751561608
U0424,2,1,435,AI/ML,Advanced,3.455,264.23,132.115,0.49999999975,0,1,1,0.49999999975,27,Female,0,0,0,2,Deep Specialists,-0.5714008590509252,-1.4748507844959249
U0425,0,0,0,Unknown,Unknown,0.0,0.0,0.0,0.0,0,0,0,0.0,43,Male,6,3,1,1,Casual Learners,4.53195787857086,1.2627798184761532
U0426,10,6,471,Web Developmen,Advanced,4.292,673.84,67.384,0.59999999994,4,2,4,0.39999999996,51,Male,7,0,1,0,Career Climbers,-1.3558150836239642,1.220792922683011
U0427,4,4,271,AI/ML,Beginner,3.745,154.97,38.7425,0.99999999975,2,1,1,0.2499999999375,24,Female,0,1,0,3,Curious Explorers,-0.3560242496009581,-1.2074350290174796
U0428,1,1,0,Cybersecurity,Advanced,3.32,0.0,0.0,0.999999999,0,0,1,0.999999999,21,Female,3,0,0,2,Deep Specialists,0.0405392785571258,-2.2553701944376465
U0429,5,3,653,AI/ML,Advanced,3.3240000000000003,415.21,83.042,0.59999999988,2,1,2,0.39999999992,28,Male,0,0,1,2,Deep Specialists,-0.868637015066413,-0.6553088934994391
U0430,7,5,540,AI/ML,Advanced,3.925714285714285,570.55,81.50714285714285,0.7142857141836735,3,0,4,0.5714285713469388,46,Male,0,0,1,2,Deep Specialists,-1.9468685763497917,-0.21764163520058316
